41321561,,,,,,,,,,,,,,,,
41321651,,,,,,,,,,,,,,,,
41351261,,,,,,,,,,,,,,,,
41351621,,,,,,,,,,,,,,,,
41361251,,,,,,,,,,,,,,,,
41361521,,,,,,,,,,,,,,,,
41521361,,,,,,,,,,,,,,,,
41521631,,,,,,,,,,,,,,,,
41531261,,,,,,,,,,,,,,,,
41531621,,,,,,,,,,,,,,,,
41561231,,,,,,,,,,,,,,,,
41561321,,,,,,,,,,,,,,,,
41621351,,,,,,,,,,,,,,,,
41621531,,,,,,,,,,,,,,,,
41631251,,,,,,,,,,,,,,,,
41631521,,,,,,,,,,,,,,,,
41651231,,,,,,,,,,,,,,,,
41651321,,,,,,,,,,,,,,,,
51231461,,,,,,,,,,,,,,,,
51231641,,,,,,,,,,,,,,,,
51241361,,,,,,,,,,,,,,,,
51241631,,,,,,,,,,,,,,,,
51261341,,,,,,,,,,,,,,,,
51261431,,,,,,,,,,,,,,,,
51321461,,,,,,,,,,,,,,,,
51321641,,,,,,,,,,,,,,,,
51341261,,,,,,,,,,,,,,,,
51341621,,,,,,,,,,,,,,,,
51361241,,,,,,,,,,,,,,,,
51361421,,,,,,,,,,,,,,,,
51421361,,,,,,,,,,,,,,,,
51421631,,,,,,,,,,,,,,,,
51431261,,,,,,,,,,,,,,,,
51431621,,,,,,,,,,,,,,,,
51461231,,,,,,,,,,,,,,,,
51461321,,,,,,,,,,,,,,,,
51621341,,,,,,,,,,,,,,,,
51621431,,,,,,,,,,,,,,,,
51631241,,,,,,,,,,,,,,,,
51631421,,,,,,,,,,,,,,,,
51641231,,,,,,,,,,,,,,,,
51641321,,,,,,,,,,,,,,,,
61231451,,,,,,,,,,,,,,,,
61231541,,,,,,,,,,,,,,,,
61241351,,,,,,,,,,,,,,,,
61241531,,,,,,,,,,,,,,,,
61251341,,,,,,,,,,,,,,,,
61251431,,,,,,,,,,,,,,,,
61321451,,,,,,,,,,,,,,,,
61321541,,,,,,,,,,,,,,,,
61341251,,,,,,,,,,,,,,,,
61341521,,,,,,,,,,,,,,,,
61351241,,,,,,,,,,,,,,,,
61351421,,,,,,,,,,,,,,,,
61421351,,,,,,,,,,,,,,,,
61421531,,,,,,,,,,,,,,,,
61431251,,,,,,,,,,,,,,,,
61431521,,,,,,,,,,,,,,,,
61451231,,,,,,,,,,,,,,,,
61451321,,,,,,,,,,,,,,,,
61521341,,,,,,,,,,,,,,,,
61521431,,,,,,,,,,,,,,,,
61531241,,,,,,,,,,,,,,,,
61531421,,,,,,,,,,,,,,,,
61541231,,,,,,,,,,,,,,,,
61541321,,,,,,,,,,,,,,,,
11112211,,,,,,,,,,,,,,,,
11112212,,,,,,,,,,,,,,,,
11112221,,,,,,,,,,,,,,,,
11112222,,,,,,,,,,,,,,,,
11122211,,,,,,,,,,,,,,,,
11122212,,,,,,,,,,,,,,,,
11122221,,,,,,,,,,,,,,,,
11122222,,,,,,,,,,,,,,,,
21112211,,,,,,,,,,,,,,,,
21112212,,,,,,,,,,,,,,,,
21112221,,,,,,,,,,,,,,,,
21112222,,,,,,,,,,,,,,,,
21122211,,,,,,,,,,,,,,,,
21122212,,,,,,,,,,,,,,,,
21122221,,,,,,,,,,,,,,,,
11112213,,,,,,,,,,,,,,,,
11112223,,,,,,,,,,,,,,,,
11112231,,,,,,,,,,,,,,,,
11112232,,,,,,,,,,,,,,,,
11112233,,,,,,,,,,,,,,,,
11112311,,,,,,,,,,,,,,,,
11112312,,,,,,,,,,,,,,,,
11112313,,,,,,,,,,,,,,,,
11112321,,,,,,,,,,,,,,,,
11112322,,,,,,,,,,,,,,,,
11112323,,,,,,,,,,,,,,,,
11112331,,,,,,,,,,,,,,,,
11112332,,,,,,,,,,,,,,,,
11112333,,,,,,,,,,,,,,,,
11113211,,,,,,,,,,,,,,,,
11113212,,,,,,,,,,,,,,,,
11113213,,,,,,,,,,,,,,,,
11113221,,,,,,,,,,,,,,,,
11113222,,,,,,,,,,,,,,,,
11113223,,,,,,,,,,,,,,,,
11113231,,,,,,,,,,,,,,,,
11113232,,,,,,,,,,,,,,,,
11113233,,,,,,,,,,,,,,,,
11113312,,,,,,,,,,,,,,,,
11113321,,,,,,,,,,,,,,,,
11113322,,,,,,,,,,,,,,,,
11113323,,,,,,,,,,,,,,,,
11113332,,,,,,,,,,,,,,,,
11122213,,,,,,,,,,,,,,,,
11122223,,,,,,,,,,,,,,,,
11122231,,,,,,,,,,,,,,,,
11122232,,,,,,,,,,,,,,,,
11122233,,,,,,,,,,,,,,,,
11122311,,,,,,,,,,,,,,,,
11122312,,,,,,,,,,,,,,,,
11122313,,,,,,,,,,,,,,,,
11122321,,,,,,,,,,,,,,,,
11122322,,,,,,,,,,,,,,,,
11122323,,,,,,,,,,,,,,,,
11122331,,,,,,,,,,,,,,,,
11122332,,,,,,,,,,,,,,,,
11122333,,,,,,,,,,,,,,,,
11123211,,,,,,,,,,,,,,,,
11123212,,,,,,,,,,,,,,,,
11123213,,,,,,,,,,,,,,,,
11123221,,,,,,,,,,,,,,,,
11123222,,,,,,,,,,,,,,,,
11123223,,,,,,,,,,,,,,,,
11123231,,,,,,,,,,,,,,,,
11123232,,,,,,,,,,,,,,,,
11123233,,,,,,,,,,,,,,,,
11123311,,,,,,,,,,,,,,,,
11123312,,,,,,,,,,,,,,,,
11123313,,,,,,,,,,,,,,,,
11123321,,,,,,,,,,,,,,,,
11123322,,,,,,,,,,,,,,,,
11123323,,,,,,,,,,,,,,,,
11123331,,,,,,,,,,,,,,,,
11123332,,,,,,,,,,,,,,,,
11123333,,,,,,,,,,,,,,,,
11132211,,,,,,,,,,,,,,,,
11132212,,,,,,,,,,,,,,,,
11132213,,,,,,,,,,,,,,,,
11132221,,,,,,,,,,,,,,,,
11132222,,,,,,,,,,,,,,,,
11132223,,,,,,,,,,,,,,,,
11132231,,,,,,,,,,,,,,,,
11132232,,,,,,,,,,,,,,,,
11132233,,,,,,,,,,,,,,,,
11132311,,,,,,,,,,,,,,,,
11132312,,,,,,,,,,,,,,,,
11132313,,,,,,,,,,,,,,,,
11132321,,,,,,,,,,,,,,,,
11132322,,,,,,,,,,,,,,,,
11132323,,,,,,,,,,,,,,,,
11132331,,,,,,,,,,,,,,,,
11132332,,,,,,,,,,,,,,,,
11132333,,,,,,,,,,,,,,,,
11133211,,,,,,,,,,,,,,,,
11133212,,,,,,,,,,,,,,,,
11133213,,,,,,,,,,,,,,,,
11133221,,,,,,,,,,,,,,,,
11133222,,,,,,,,,,,,,,,,
11133223,,,,,,,,,,,,,,,,
11133231,,,,,,,,,,,,,,,,
11133232,,,,,,,,,,,,,,,,
11133233,,,,,,,,,,,,,,,,
11133312,,,,,,,,,,,,,,,,
11133321,,,,,,,,,,,,,,,,
11133322,,,,,,,,,,,,,,,,
11133323,,,,,,,,,,,,,,,,
11133332,,,,,,,,,,,,,,,,
21112213,,,,,,,,,,,,,,,,
21112223,,,,,,,,,,,,,,,,
21112231,,,,,,,,,,,,,,,,
21112232,,,,,,,,,,,,,,,,
21112233,,,,,,,,,,,,,,,,
21112311,,,,,,,,,,,,,,,,
21112312,,,,,,,,,485.0,,,,,,,
21112313,,,,,,,,,,,,,,,,
21112321,,,,,,,,,,,,,,,,
21112322,,,,,,,,,,,,,,,,
21112323,,,,,,,,,,,,,,,,
21112331,,,,,,,,,,,,,,,,
21112332,,,,,,,,,,,,,,,,
21112333,,,,,,,,,,,,,,,,
21113211,,,,,,,,,,,,,,,,
21113212,,,,,,,,,,,,,,,,
21113213,,,,,,,,,,,,,,,,
21113221,,,,,,,,,,,,,,,,
21113222,,,,,,,,,,,,,,,,
21113223,,,,,,,,,,,,,,,,
21113231,,,,,,,,,,,,,,,,
21113232,,,,,,,,,,,,,,,,
21113233,,,,,,,,,,,,,,,,
21113311,,,,,,,,,,,,,,,,
21113312,,,,,,,,,,,,,,,,
21113313,,,,,,,,,,,,,,,,
21113321,,,,,,,,,,,,,,,,
21113322,,,,,,,,,,,,,,,,
21113323,,,,,,,,,,,,,,,,
21113331,,,,,,,,,,,,,,,,
21113332,,,,,,,,,,,,,,,,
21113333,,,,,,,,,,,,,,,,
21122213,,,,,,,,,,,,,,,,
21122231,,,,,,,,,,,,,,,,
21122311,,,,,,,,,,,,,,,,
21122312,,,,,,,,,,,,,,,,
21122313,,,,,,,,,,,,,,,,
21122321,,,,,,,,,,,,,,,,
21122331,,,,,,,,,,,,,,,,
21123211,,,,,,,,,,,,,,,,
21123212,,,,,,,,,,,,,,,,
21123213,,,,,,,,,,,,,,,,
21123221,,,,,,,,,,,,,,,,
21123231,,,,,,,,,,,,,,,,
21123311,,,,,,,,,,,,,,,,
21123312,,,,,,,,,,,,,,,,
21123313,,,,,,,,,,,,,,,,
21123321,,,,,,,,,,,,,,,,
21123331,,,,,,,,,,,,,,,,
21132211,,,,,,,,,,,,,,,,
21132212,,,,,,,,,,,,,,,,
21132213,,,,,,,,,,,,,,,,
21132221,,,,,,,,,,,,,,,,
21132231,,,,,,,,,,,,,,,,
21132311,,,,,,,,,,,,,,,,
21132312,,,,,,,,,,,,,,,,
21132313,,,,,,,,,,,,,,,,
21132321,,,,,,,,,,,,,,,,
21132331,,,,,,,,,,,,,,,,
21133211,,,,,,,,,,,,,,,,
21133212,,,,,,,,,,,,,,,,
21133213,,,,,,,,,,,,,,,,
21133221,,,,,,,,,,,,,,,,
21133231,,,,,,,,,,,,,,,,
21133311,,,,,,,,,,,,,,,,
21133312,,,,,,,,,,,,,,,,
21133313,,,,,,,,,,,,,,,,
21133321,,,,,,,,,,,,,,,,
21133331,,,,,,,,,,,,,,,,
31112211,,,,,,,,,,,,,,,,
31112212,,,,,,,,,,,,,,,,
31112213,,,,,,,,,,,,,,,,
31112221,,,,,,,,,,,,,,,,
31112222,,,,,,,,,,,,,,,,
31112223,,,,,,,,,,,,,,,,
31112231,,,,,,,,,,,,,,,,
31112232,,,,,,,,,,,,,,,,
31112233,,,,,,,,,,,,,,,,
31112311,,,,,,,,,,,,,,,,
31112312,,,,,,,,,,,,,,,,
31112313,,,,,,,,,,,,,,,,
31112321,,,,,,,,,,,,,,,,
31112322,,,,,,,,,,,,,,,,
31112323,,,,,,,,,,,,,,,,
31112331,,,,,,,,,,,,,,,,
31112332,,,,,,,,,,,,,,,,
31112333,,,,,,,,,,,,,,,,
31113211,,,,,,,,,,,,,,,,
31113212,,,,,,,,,,,,,,,,
31113213,,,,,,,,,,,,,,,,
31113221,,,,,,,,,,,,,,,,
31113222,,,,,,,,,,,,,,,,
31113223,,,,,,,,,,,,,,,,
31113231,,,,,,,,,,,,,,,,
31113232,,,,,,,,,,,,,,,,
31113233,,,,,,,,,,,,,,,,
31113312,,,,,,,,,,,,,,,,
31113321,,,,,,,,,,,,,,,,
31113322,,,,,,,,,,,,,,,,
31113323,,,,,,,,,,,,,,,,
31113332,,,,,,,,,,,,,,,,
31122211,,,,,,,,,,,,,,,,
31122212,,,,,,,,,,,,,,,,
31122213,,,,,,,,,,,,,,,,
31122221,,,,,,,,,,,,,,,,
31122231,,,,,,,,,,,,,,,,
31122311,,,,,,,,,,,,,,,,
31122312,,,,,,,,,,,,,,,,
31122313,,,,,,,,,107.0,107.0,,,,,,
31122321,,,,,,,,,,,,,,,,
31122331,,,,,,,,,,,,,,,,
31123211,,,,,,,,,,,,,,,,
31123212,,,,,,,,,,,,,,,,
31123213,,,,,,,,,,,,,,,,
31123221,,,,,,,,,,,,,,,,
31123231,,,,,,,,,,,,,,,,
31123311,,,,,,,,,,,,,,,,
31123312,,,,,,,,,,,,,,,,
31123313,,,,,,,,,,,,,,,,
31123321,,,,,,,,,,,,,,,,
31123331,,,,,,,,,,,,,,,,
31132211,,,,,,,,,,,,,,,,
31132212,,,,,,,,,,,,,,,,
31132213,,,,,,,,,,,,,,,,
31132221,,,,,,,,,,,,,,,,
31132231,,,,,,,,,,,,,,,,
31132311,,,,,,,,,,,,,,,,
31132312,,,,,,,,,,,,,,,,
31132313,,,,,,,,,,,,,,,,
31132321,,,,,,,,,,,,,,,,
31132331,,,,,,,,,,,,,,,,
31133211,,,,,,,,,,,,,,,,
31133212,,,,,,,,,,,,,,,,
31133213,,,,,,,,,,,,,,,,
31133221,,,,,,,,,,,,,,,,
31133231,,,,,,,,,,,,,,,,
31133312,,,,,,,,,,,,,,,,
31133321,,,,,,,,,,,,,,,,
11112234,,,,,,,,,,,,,,,,
11112243,,,,,,,,,,,,,,,,
11112314,,,,,,,,,,,,,,,,
11112324,,,,,,,,,,,,,,,,
11112334,,,,,,,,,,,,,,,,
11112341,,,,,,,,,,269.0,269.0,,,,,
11112342,,,,,,,,,,,,,,,,
11112343,,,,,,,,,,,,,,,,
11112344,,,,,,,,,,,,,,,,
11112413,,,,,,,,,,,,,,,,
11112423,,,,,,,,,,,,,,,,
11112431,,,,,,,,,,,,,,,,
11112432,,,,,,,,,,,,,,,,
11112433,,,,,,,,,,,,,,,,
11112434,,,,,,,,,,,,,,,,
11112443,,,,,,,,,,,,,,,,
11113214,,,,,,,,,,,,,,,,
11113224,,,,,,,,,,,,,,,,
11113234,,,,,,,,,,,,,,,,
11113241,,,,,,,,,,,,,,,,
11113242,,,,,,,,,,,,,,,,
11113243,,,,,,,,,,,,,,,,
11113244,,,,,,,,,,,,,,,,
11113324,,,,,,,,,,,,,,,,
11113342,,,,,,,,,,,,,,,,
11113412,,,,,,,,,,,,,,,,
11113421,,,,,,,,,,,,,,,,
11113422,,,,,,,,,,,,,,,,
11113423,,,,,,,,,,,,,,,,
11113424,,,,,,,,,,,,,,,,
11113432,,,,,,,,,,,,,,,,
11113442,,,,,,,,,,,,,,,,
11114213,,,,,,,,,,,,,,,,
11114223,,,,,,,,,,,,,,,,
11114231,,,,,,,,,,,,,,,,
11114232,,,,,,,,,,,,,,,,
11114233,,,,,,,,,,,,,,,,
11114234,,,,,,,,,,,,,,,,
11114243,,,,,,,,,,,,,,,,
11114312,,,,,,,,,,,,,,,,
11114321,,,,,,,,,,,,,,,,
11114322,,,,,,,,,,,,,,,,
11114323,,,,,,,,,,,,,,,,
11114324,,,,,,,,,,,,,,,,
11114332,,,,,,,,,,,,,,,,
11114342,,,,,,,,,,,,,,,,
11114423,,,,,,,,,,,,,,,,
11114432,,,,,,,,,,,,,,,,
11122234,,,,,,,,,,,,,,,,
11122243,,,,,,,,,,,,,,,,
11122314,,,,,,,,,,,,,,,,
11122324,,,,,,,,,,,,,,,,
11122334,,,,,,,,,,,,,,,,
11122341,,,,,,,,,,,,,,,,
11122342,,,,,,,,,,,,,,,,
11122343,,,,,,,,,,,,,,,,
11122344,,,,,,,,,,,,,,,,
11122413,,,,,,,,,,,,,,,,
11122423,,,,,,,,,,,,,,,,
11122431,,,,,,,,,,,,,,,,
11122432,,,,,,,,,,,,,,,,
11122433,,,,,,,,,,,,,,,,
11122434,,,,,,,,,,,,,,,,
11122443,,,,,,,,,,,,,,,,
11123214,,,,,,,,,,,,,,,,
11123224,,,,,,,,,,,,,,,,
11123234,,,,,,,,,,,,,,,,
11123241,,,,,,,,,,,,,,,,
11123242,,,,,,,,,,,,,,,,
11123243,,,,,,,,,,,,,,,,
11123244,,,,,,,,,,,,,,,,
11123314,,,,,,,,,,,,,,,,
11123324,,,,,,,,,,,,,,,,
11123334,,,,,,,,,,,,,,,,
11123341,,,,,,,,,,,,,,,,
11123342,,,,,,,,,,,,,,,,
11123343,,,,,,,,,,,,,,,,
11123344,,,,,,,,,,,,,,,,
11123411,,,,,,,,,,,,,,,,
11123412,,,,,,,,,,,,,,,,
11123413,,,,,,,,,,,,,,,,
11123414,,,,,,,,,,,,,,,,
11123421,,,,,,,,,,,,,,,,
11123422,,,,,,,,,,,,,,,,
11123423,,,,,,,,,,,,,,,,
11123424,,,,,,,,,,,,,,,,
11123431,,,,,,,,,,,,,,,,
11123432,,,,,,,,,,,,,,,,
11123433,,,,,,,,,,,,,,,,
11123434,,,,,,,,,,,,,,,,
11123441,,,,,,,,,,,,,,,,
11123442,,,,,,,,,,,,,,,,
11123443,,,,,,,,,,,,,,,,
11123444,,,,,,,,,,,,,,,,
11124213,,,,,,,,,,,,,,,,
11124223,,,,,,,,,,,,,,,,
11124231,,,,,,,,,,,,,,,,
11124232,,,,,,,,,,,,,,,,
11124233,,,,,,,,,,,,,,,,
11124234,,,,,,,,,,,,,,,,
11124243,,,,,,,,,,,,,,,,
11124311,,,,,,,,,,,,,,,,
11124312,,,,,,,,,,,,,,,,
11124313,,,,,,,,,,,,,,,,
11124314,,,,,,,,,,,,,,,,
11124321,,,,,,,,,,,,,,,,
11124322,,,,,,,,,,,,,,,,
11124323,,,,,,,,,,,,,,,,
11124324,,,,,,,,,,,,,,,,
11124331,,,,,,,,,,,,,,,,
11124332,,,,,,,,,,,,,,,,
11124333,,,,,,,,,,,,,,,,
11124334,,,,,,,,,,,,,,,,
11124341,,,,,,,,,,,,,,,,
11124342,,,,,,,,,,,,,,,,
11124343,,,,,,,,,,,,,,,,
11124344,,,,,,,,,,,,,,,,
11124413,,,,,,,,,,,,,,,,
11124423,,,,,,,,,,,,,,,,
11124431,,,,,,,,,,,,,,,,
11124432,,,,,,,,,,,,,,,,
11124433,,,,,,,,,,,,,,,,
11124434,,,,,,,,,,,,,,,,
11124443,,,,,,,,,,,,,,,,
11132214,,,,,,,,,,,,,,,,
11132224,,,,,,,,,,,,,,,,
11132234,,,,,,,,,,,,,,,,
11132241,,,,,,,,,,,,,,,,
11132242,,,,,,,,,,,,,,,,
11132243,,,,,,,,,,,,,,,,
11132244,,,,,,,,,,,,,,,,
11132314,,,,,,,,,,,,,,,,
11132324,,,,,,,,,,,,,,,,
11132334,,,,,,,,,,,,,,,,
11132341,,,,,,,,,,,,,,,,
11132342,,,,,,,,,,,,,,,,
11132343,,,,,,,,,,,,,,,,
11132344,,,,,,,,,,,,,,,,
11132411,,,,,,,,,,,,,,,,
11132412,,,,,,,,,,,,,,,,
11132413,,,,,,,,,,,,,,,,
11132414,,,,,,,,,,,,,,,,
11132421,,,,,,,,,,,,,,,,
11132422,,,,,,,,,,,,,,,,
11132423,,,,,,,,,,,,,,,,
11132424,,,,,,,,,,,,,,,,
11132431,,,,,,,,,,,,,,,,
11132432,,,,,,,,,,,,,,,,
11132433,,,,,,,,,,,,,,,,
11132434,,,,,,,,,,,,,,,,
11132441,,,,,,,,,,,,,,,,
11132442,,,,,,,,,,,,,,,,
11132443,,,,,,,,,,,,,,,,
11132444,,,,,,,,,,,,,,,,
11133214,,,,,,,,,,,,,,,,
11133224,,,,,,,,,,,,,,,,
11133234,,,,,,,,,,,,,,,,
11133241,,,,,,,,,,,,,,,,
11133242,,,,,,,,,,,,,,,,
11133243,,,,,,,,,,,,,,,,
11133244,,,,,,,,,,,,,,,,
11133324,,,,,,,,,,,,,,,,
11133342,,,,,,,,,,,,,,,,
11133412,,,,,,,,,,,,,,,,
11133421,,,,,,,,,,,,,,,,
11133422,,,,,,,,,,,,,,,,
11133423,,,,,,,,,,,,,,,,
11133424,,,,,,,,,,,,,,,,
11133432,,,,,,,,,,,,,,,,
11133442,,,,,,,,,,,,,,,,
11134211,,,,,,,,,,,,,,,,
11134212,,,,,,,,,,,,,,,,
11134213,,,,,,,,,,,,,,,,
11134214,,,,,,,,,,,,,,,,
11134221,,,,,,,,,,,,,,,,
11134222,,,,,,,,,,,,,,,,
11134223,,,,,,,,,,,,,,,,
11134224,,,,,,,,,,,,,,,,
11134231,,,,,,,,,,,,,,,,
11134232,,,,,,,,,,,,,,,,
11134233,,,,,,,,,,,,,,,,
11134234,,,,,,,,,,,,,,,,
11134241,,,,,,,,,,,,,,,,
11134242,,,,,,,,,,,,,,,,
11134243,,,,,,,,,,,,,,,,
11134244,,,,,,,,,,,,,,,,
11134312,,,,,,,,,,,,,,,,
11134321,,,,,,,,,,,,,,,,
11134322,,,,,,,,,,,,,,,,
11134323,,,,,,,,,,,,,,,,
11134324,,,,,,,,,,,,,,,,
11134332,,,,,,,,,,,,,,,,
11134342,,,,,,,,,,,,,,,,
11134412,,,,,,,,,,,,,,,,
11134421,,,,,,,,,,,,,,,,
11134422,,,,,,,,,,,,,,,,
11134423,,,,,,,,,,,,,,,,
11134424,,,,,,,,,,,,,,,,
11134432,,,,,,,,,,,,,,,,
11134442,,,,,,,,,,,,,,,,
11142213,,,,,,,,,,,,,,,,
11142223,,,,,,,,,,,,,,,,
11142231,,,,,,,,,,,,,,,,
11142232,,,,,,,,,,,,,,,,
11142233,,,,,,,,,,,,,,,,
11142234,,,,,,,,,,,,,,,,
11142243,,,,,,,,,,,,,,,,
11142311,,,,,,,,,,,269.0,,,,,
11142312,,,,,,,,,,,,,,,,
11142313,,,,,,,,,,,,,,,,
11142314,,,,,,,,,,,,,,,,
11142321,,,,,,,,,,,,,,,,
11142322,,,,,,,,,,,,,,,,
11142323,,,,,,,,,,,,,,,,
11142324,,,,,,,,,,,,,,,,
11142331,,,,,,,,,,,,,,,,
11142332,,,,,,,,,,,,,,,,
11142333,,,,,,,,,,,,,,,,
11142334,,,,,,,,,,,,,,,,
11142341,,,,,,,,,476.0,476.0,476.0,,,,,
11142342,,,,,,,,,,,,,,,,
11142343,,,,,,,,,,,,,,,,
11142344,,,,,,,,,,,,,,,,
11142413,,,,,,,,,,,,,,,,
11142423,,,,,,,,,,,,,,,,
11142431,,,,,,,,,,,,,,,,
11142432,,,,,,,,,,,,,,,,
11142433,,,,,,,,,,,,,,,,
11142434,,,,,,,,,,,,,,,,
11142443,,,,,,,,,,,,,,,,
11143211,,,,,,,,,,,,,,,,
11143212,,,,,,,,,,,,,,,,
11143213,,,,,,,,,,,,,,,,
11143214,,,,,,,,,,,,,,,,
11143221,,,,,,,,,,,,,,,,
11143222,,,,,,,,,,,,,,,,
11143223,,,,,,,,,,,,,,,,
11143224,,,,,,,,,,,,,,,,
11143231,,,,,,,,,,,,,,,,
11143232,,,,,,,,,,,,,,,,
11143233,,,,,,,,,,,,,,,,
11143234,,,,,,,,,,,,,,,,
11143241,,,,,,,,,,,,,,,,
11143242,,,,,,,,,,,,,,,,
11143243,,,,,,,,,,,,,,,,
11143244,,,,,,,,,,,,,,,,
11143312,,,,,,,,,,,,,,,,
11143321,,,,,,,,,,,,,,,,
11143322,,,,,,,,,,,,,,,,
11143323,,,,,,,,,,,,,,,,
11143324,,,,,,,,,,,,,,,,
11143332,,,,,,,,,,,,,,,,
11143342,,,,,,,,,,,,,,,,
11143412,,,,,,,,,,,,,,,,
11143421,,,,,,,,,,,,,,,,
11143422,,,,,,,,,,,,,,,,
11143423,,,,,,,,,,,,,,,,
11143424,,,,,,,,,,,,,,,,
11143432,,,,,,,,,,,,,,,,
11143442,,,,,,,,,,,,,,,,
11144213,,,,,,,,,,,,,,,,
11144223,,,,,,,,,,,,,,,,
11144231,,,,,,,,,,,,,,,,
11144232,,,,,,,,,,,,,,,,
11144233,,,,,,,,,,,,,,,,
11144234,,,,,,,,,,,,,,,,
11144243,,,,,,,,,,,,,,,,
11144312,,,,,,,,,,,,,,,,
11144321,,,,,,,,,,,,,,,,
11144322,,,,,,,,,,,,,,,,
11144323,,,,,,,,,,,,,,,,
11144324,,,,,,,,,,,,,,,,
11144332,,,,,,,,,,,,,,,,
11144342,,,,,,,,,,,,,,,,
11144423,,,,,,,,,,,,,,,,
11144432,,,,,,,,,,,,,,,,
21112234,,,,,,,,,,,,,,,,
21112243,,,,,,,,,,,,,,,,
21112314,,,,,,,,,,,,,,,,
21112324,,,,,,,,,,,,,,,,
21112334,,,,,,,,,,,,,,,,
21112341,,,,,,,,,,,,,,,,
21112342,,,,,,,,,458.0,,,,,,,
21112343,,,,,,,,,,,,,,,,
21112344,,,,,,,,,,,,,,,,
21112413,,,,,,,,,,,,,,,,
21112423,,,,,,,,,,,,,,,,
21112431,,,,,,,,,,,,,,,,
21112432,,,,,,,,,,,,,,,,
21112433,,,,,,,,,,,,,,,,
21112434,,,,,,,,,,,,,,,,
21112443,,,,,,,,,,,,,,,,
21113214,,,,,,,,,,,,,,,,
21113224,,,,,,,,,,,,,,,,
21113234,,,,,,,,,,,,,,,,
21113241,,,,,,,,,,,,,,,,
21113242,,,,,,,,,,,,,,,,
21113243,,,,,,,,,,,,,,,,
21113244,,,,,,,,,,,,,,,,
21113314,,,,,,,,,,,,,,,,
21113324,,,,,,,,,,,,,,,,
21113334,,,,,,,,,,,,,,,,
21113341,,,,,,,,,,,,,,,,
21113342,,,,,,,,,,,,,,,,
21113343,,,,,,,,,,,,,,,,
21113344,,,,,,,,,,,,,,,,
21113411,,,,,,,,,,,,,,,,
21113412,,,,,,,,,503.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0
21113413,,,,,,,,,,,,,,,,
21113414,,,,,,,,,,,,,,,,
21113421,,,,,,,,,,,,,,,,
21113422,,,,,,,,,,,,,,,,
21113423,,,,,,,,,,,,,,,,
21113424,,,,,,,,,,,,,,,,
21113431,,,,,,,,,,,,,,,,
21113432,,,,,,,,,,,,,,,,
21113433,,,,,,,,,,,,,,,,
21113434,,,,,,,,,,,,,,,,
21113441,,,,,,,,,,,,,,,,
21113442,,,,,,,,,,,,,,,,
21113443,,,,,,,,,,,,,,,,
21113444,,,,,,,,,,,,,,,,
21114213,,,,,,,,,,,,,,,,
21114223,,,,,,,,,,,,,,,,
21114231,,,,,,,,,,,,,,,,
21114232,,,,,,,,,,,,,,,,
21114233,,,,,,,,,,,,,,,,
21114234,,,,,,,,,,,,,,,,
21114243,,,,,,,,,,,,,,,,
21114311,,,,,,,,,,,,,,,,
21114312,,,,,,,,,,,,,,,,
21114313,,,,,,,,,,,,,,,,
21114314,,,,,,,,,,,,,,,,
21114321,,,,,,,,,,,,,,,,
21114322,,,,,,,,,,,,,,,,
21114323,,,,,,,,,,,,,,,,
21114324,,,,,,,,,,,,,,,,
21114331,,,,,,,,,,,,,,,,
21114332,,,,,,,,,,,,,,,,
21114333,,,,,,,,,,,,,,,,
21114334,,,,,,,,,,,,,,,,
21114341,,,,,,,,,,,,,,,,
21114342,,,,,,,,,,,,,,,,
21114343,,,,,,,,,,,,,,,,
21114344,,,,,,,,,,,,,,,,
21114413,,,,,,,,,,,,,,,,
21114423,,,,,,,,,,,,,,,,
21114431,,,,,,,,,,,,,,,,
21114432,,,,,,,,,,,,,,,,
21114433,,,,,,,,,,,,,,,,
21114434,,,,,,,,,,,,,,,,
21114443,,,,,,,,,,,,,,,,
21122314,,,,,,,,,,,,,,,,
21122341,,,,,,,,,,,,,,,,
21122413,,,,,,,,,,,,,,,,
21122431,,,,,,,,,,,,,,,,
21123214,,,,,,,,,,,,,,,,
21123241,,,,,,,,,,,,,,,,
21123314,,,,,,,,,,,,,,,,
21123341,,,,,,,,,,,,,,,,
21123411,,,,,,,,,,,,,,,,
21123412,,,,,,,,,,,,,,,,
21123413,,,,,,,,,,,,,,,,
21123414,,,,,,,,,,,,,,,,
21123421,,,,,,,,,,,,,,,,
21123431,,,,,,,,,,,,,,,,
21123441,,,,,,,,,,,,,,,,
21124213,,,,,,,,,,,,,,,,
21124231,,,,,,,,,,,,,,,,
21124311,,,,,,,,,,,,,,,,
21124312,,,,,,,,,,,,,,,,
21124313,,,,,,,,,,,,,,,,
21124314,,,,,,,,,,,,,,,,
21124321,,,,,,,,,,,,,,,,
21124331,,,,,,,,,,,,,,,,
21124341,,,,,,,,,,,,,,,,
21124413,,,,,,,,,,,,,,,,
21124431,,,,,,,,,,,,,,,,
21132214,,,,,,,,,,,,,,,,
21132241,,,,,,,,,,,,,,,,
21132314,,,,,,,,,,,,,,,,
21132341,,,,,,,,,,,,,,,,
21132411,,,,,,,,,,,,,,,,
21132412,,,,,,,,,,,,,,,,
21132413,,,,,,,,,,,,,,,,
21132414,,,,,,,,,,,,,,,,
